cell_id, m_id,x r,y r,z r,x r+,y r+,z r+,x NL,y NL,z NL,label,t,dx,dy,dz,speed
3213774,3235889,1633.6,336.5,2219.1,1717.0,369.0,2137.6,1711.1,319.4,2105.1,-1,184,0.22506,-2.58557,-3.81459,4.61377
3229107,3251488,1004.4,603.2,2790.9,1020.9,610.3,2848.4,1043.4,621.8,2838.6,-1,184,0.74278,-0.38779,2.20665,2.36039
3223906,3243652,1910.4,1402.0,1773.7,1990.2,1434.1,1808.6,1980.2,1417.1,1841.2,-1,184,1.90326,1.09471,-3.93929,4.50985
3223142,3245586,1492.7,1393.9,2809.1,1492.8,1394.0,2809.1,1446.7,1446.8,2840.5,-1,184,1.31857,1.02901,0.73468,1.82681
3231091,3253362,1497.0,1046.1,3033.3,1497.2,1046.2,3033.4,1480.1,1046.0,3052.1,-1,184,3.08505,0.45019,1.01513,3.27883
3230271,3249348,1232.4,971.7,3024.5,1232.4,971.7,3024.6,1249.1,972.9,3008.8,10,184,1.33222,-0.61597,3.00412,3.3435
3230248,3252651,1234.7,955.5,3000.5,1234.7,955.5,3000.4,1252.9,957.8,2986.7,10,184,2.1127,-0.97491,1.77899,2.92895
3230339,3252699,1365.4,964.6,3063.9,1365.6,964.7,3064.1,1363.7,963.7,3064.2,-1,184,1.56001,0.02113,2.98554,3.36861
3231392,3252720,1159.2,1009.0,2959.3,1159.0,1008.9,2959.0,1187.7,1009.6,2938.7,10,184,1.02454,-0.3522,4.29004,4.42472
3229420,3251709,1264.9,893.2,3069.1,1265.1,893.3,3069.2,1268.4,897.7,3053.4,-1,184,3.56789,0.6473,1.96283,4.1233
3229354,3251269,1202.2,788.5,3030.5,1202.1,788.4,3030.3,1221.4,797.1,3013.6,5,184,1.83532,-0.29071,2.42457,3.05474
3230451,3252774,1437.0,788.5,3049.1,1437.2,788.5,3049.3,1424.8,783.3,3058.7,4,184,2.85162,-1.17854,1.49586,3.42904
3233275,3255369,1830.5,1235.3,2861.6,1830.6,1235.4,2861.5,1843.6,1336.3,2987.5,-1,184,2.7481,0.9591,0.47212,2.9487
3217105,3239183,1560.5,1055.3,2013.2,1618.0,1078.0,1995.1,1609.2,1083.7,1959.1,-1,184,0.20607,0.89234,-4.09751,4.19861
3217988,3240291,1212.5,1245.0,1951.7,1296.1,1277.8,1894.3,1262.0,1296.9,1847.5,-1,184,-0.851,2.28597,-1.67899,2.96123
3219527,3239773,1803.7,956.8,1794.9,1883.2,988.5,1799.7,1888.0,989.9,1774.2,-1,184,-0.20565,-0.26362,-4.16708,4.18047
3223966,3243381,1745.6,778.1,1799.4,1825.5,809.8,1790.6,1826.7,807.0,1775.7,-1,184,0.10853,-0.61439,-4.86782,4.90764
3219632,3240140,1928.5,663.9,1905.2,1996.6,691.1,1910.2,1997.4,689.2,1906.8,-1,184,0.59823,-0.4186,-3.92154,3.98893
3219319,3241734,1585.2,1213.2,1829.2,1661.5,1243.5,1821.6,1656.5,1253.9,1791.5,-1,184,0.24691,1.75226,-4.6855,5.00852
3221252,3243595,1895.4,1508.4,1857.4,1966.1,1536.9,1894.5,1960.5,1526.5,1909.4,-1,184,1.41177,2.46914,-3.16379,4.25433
3219443,3241875,1943.1,851.5,1820.6,2019.5,882.1,1835.6,2021.0,882.2,1832.3,-1,184,0.64984,-0.20622,-4.68397,4.73333
3226061,3248404,1535.1,1178.8,2964.8,1535.3,1178.9,2964.9,1509.4,1191.0,2997.1,-1,184,2.57526,1.70956,0.87909,3.21362
3232749,3254868,1408.8,777.3,1783.4,1492.3,810.1,1739.2,1477.6,800.6,1697.2,-1,184,0.50753,0.24928,-3.82689,3.86844
3229636,3251837,1250.2,886.7,3054.9,1250.3,886.7,3055.0,1260.9,889.7,3043.5,-1,184,3.32806,0.43315,2.0086,3.91127
3229969,3251979,1354.1,857.0,3063.0,1354.3,857.1,3063.2,1350.3,857.0,3062.5,5,184,2.49926,-0.69305,2.01571,3.28477
3230901,3252873,1500.5,957.6,3041.4,1500.7,957.7,3041.6,1478.8,955.0,3067.5,-1,184,3.04877,-1.08225,1.66248,3.63732
3228728,3251030,1047.7,973.6,2932.4,1055.9,977.1,2948.2,1089.3,979.8,2929.6,-1,184,1.88496,0.36472,3.33329,3.84667
3229915,3252029,1386.3,829.1,3058.4,1386.5,829.2,3058.6,1378.2,827.7,3062.5,-1,184,4.7365,-1.35209,1.22043,5.07465
3230657,3252920,1487.3,871.2,3068.7,1487.5,871.3,3068.8,1468.3,864.3,3089.3,5,184,3.46245,-0.36089,1.92497,3.97798
3230752,3253043,1533.2,895.6,3049.5,1533.4,895.7,3049.6,1510.5,887.6,3076.4,-1,184,2.3778,-0.55928,0.84901,2.58603
3230749,3253040,1548.3,905.7,3050.8,1548.5,905.8,3050.9,1524.6,897.1,3081.3,5,184,3.21033,-0.62201,0.65747,3.33547
3229181,3251533,1263.1,794.6,3018.1,1263.1,794.6,3018.0,1276.4,802.4,3007.6,5,184,1.87447,-0.97952,1.43454,2.55558
3229260,3251552,1243.3,810.8,3026.2,1243.2,810.8,3026.1,1257.7,817.6,3012.2,5,184,2.19339,-0.15568,2.08588,3.03085
3228898,3251272,1171.8,772.9,3019.4,1171.6,772.8,3019.1,1194.7,783.2,3000.1,4,184,2.36666,-0.41337,1.60483,2.8892
3230394,3252746,1332.9,705.0,3021.9,1332.9,705.0,3022.0,1334.8,710.2,3017.2,4,184,1.85182,-1.17857,2.20405,3.11064
3228585,3250926,952.0,835.5,2843.9,972.1,844.0,2899.8,1009.1,853.2,2882.5,-1,184,1.80347,0.28637,1.9048,2.63871
3231243,3253480,1669.3,935.3,2994.8,1669.5,935.4,2994.9,1650.4,923.8,3044.5,-1,184,2.66485,0.1457,0.10659,2.67096
3232332,3254457,1742.7,831.7,2956.3,1742.9,831.8,2956.3,1729.7,806.6,3007.3,-1,184,2.7425,-1.79647,-0.29046,3.29135
3220971,3243376,1749.6,759.2,1800.3,1829.5,790.9,1791.1,1830.3,787.7,1776.1,-1,184,0.14556,-1.20292,-4.95023,5.09637
3220969,3243279,1781.3,768.0,1810.5,1859.9,799.3,1805.0,1862.1,795.3,1786.9,-1,184,0.02452,-0.74048,-4.86095,4.91709
3217705,3239962,1629.1,1137.7,1829.4,1705.4,1168.0,1823.2,1702.9,1174.6,1794.0,-1,184,0.25476,1.1458,-4.73997,4.88314
3217728,3239984,1691.8,893.3,1810.6,1770.5,924.6,1800.9,1770.9,923.9,1784.7,-1,184,0.82105,-0.48639,-5.04052,5.13006
3220553,3242914,1726.0,887.4,1805.0,1805.1,918.9,1798.7,1805.3,918.0,1780.5,-1,184,0.54261,0.15871,-4.72474,4.75844
3220555,3242916,1729.0,878.3,1800.4,1808.6,910.0,1794.1,1808.9,909.2,1776.4,-1,184,0.45117,0.19019,-5.39437,5.41655
3220990,3243394,1714.2,669.1,1825.4,1791.9,699.9,1808.6,1792.6,694.5,1792.0,-1,184,-0.55518,-1.75772,-4.4625,4.82822
3223140,3245581,1491.9,1384.2,2812.7,1492.0,1384.2,2812.8,1447.4,1434.9,2844.6,-1,184,1.25129,1.07311,1.0256,1.94143
3230889,3252842,1474.8,943.8,3060.0,1475.0,943.9,3060.2,1455.4,940.4,3079.4,-1,184,3.97187,-0.6937,0.8192,4.11438
3230542,3252826,1453.6,944.1,3058.9,1453.8,944.2,3059.1,1436.3,941.5,3074.3,10,184,1.96257,-0.59723,1.75171,2.69757
3230293,3252184,1256.0,918.9,3039.0,1256.1,919.0,3039.0,1267.2,922.1,3025.5,-1,184,2.87731,0.4525,2.33254,3.73154
3229467,3251756,1264.5,889.4,3065.5,1264.6,889.5,3065.6,1267.9,894.0,3048.9,-1,184,3.68398,0.45233,2.35859,4.39764
3229468,3251757,1265.4,889.9,3061.1,1265.5,889.9,3061.3,1268.9,894.5,3044.4,-1,184,3.68398,0.45233,2.35859,4.39764
3229444,3251733,1280.2,881.8,3061.7,1280.3,881.8,3061.9,1285.0,885.4,3049.1,-1,184,2.8827,0.24756,1.87236,3.4463
3229466,3251755,1263.1,894.1,3061.8,1263.2,894.1,3062.0,1267.4,898.4,3045.0,-1,184,3.67939,0.93182,2.16966,4.37192
3229469,3251817,1264.3,898.5,3052.2,1264.4,898.6,3052.3,1273.2,901.1,3038.6,-1,184,3.5655,0.55554,2.76881,4.54838
3229638,3251839,1258.3,895.0,3043.8,1258.4,895.1,3043.9,1268.6,899.0,3029.8,-1,184,3.21815,0.4518,2.60758,4.16654
3229302,3251537,1248.7,791.2,3016.6,1248.6,791.2,3016.5,1263.2,799.0,3004.4,5,184,1.86234,-0.25784,1.70874,2.54059
3230562,3252327,1445.8,856.2,3052.4,1446.0,856.2,3052.5,1430.1,851.6,3065.9,5,184,4.02206,-1.36761,1.43259,4.48326
3230923,3253005,1466.9,854.0,3034.3,1467.1,854.1,3034.4,1451.4,848.4,3050.0,4,184,4.03869,-0.60306,0.82304,4.16558
3230661,3252998,1476.2,851.6,3053.2,1476.4,851.7,3053.4,1458.1,845.2,3070.0,5,184,3.3904,-0.16485,2.00396,3.9418
3229559,3251777,1355.7,767.1,3047.4,1355.8,767.1,3047.6,1353.4,767.8,3045.9,4,184,2.59072,-1.77514,1.78111,3.61045
3228914,3251286,1168.8,799.2,3020.7,1168.6,799.1,3020.4,1192.7,808.6,3002.3,-1,184,1.44946,0.61368,2.41331,2.88125
3229308,3251541,1240.4,775.6,3020.2,1240.4,775.6,3020.1,1256.6,783.8,3007.1,-1,184,1.67958,-0.14731,1.91687,2.55285
3228013,3250412,1020.3,664.9,2883.6,1039.0,672.8,2930.6,1070.8,686.3,2914.0,-1,184,2.82975,-0.56837,3.77416,4.75129
3230418,3252078,1382.5,741.9,3054.6,1382.7,742.0,3054.8,1377.5,740.9,3056.2,4,184,2.74752,-1.5952,2.51526,4.05217
3217063,3239324,1825.9,856.2,2041.1,1879.7,877.6,2042.4,1885.2,870.7,2018.2,-1,184,0.08208,-0.00841,-4.02973,4.03057
3219558,3241987,1923.9,874.7,1818.0,2000.5,905.4,1831.9,2003.1,905.6,1822.6,-1,184,1.32621,0.08461,-4.38832,4.58513
3220966,3243373,1769.9,738.4,1823.6,1847.3,769.2,1815.5,1849.1,764.4,1799.2,-1,184,0.44961,-1.05509,-4.02528,4.18549
3218906,3241297,1627.4,1285.9,1844.8,1701.6,1315.5,1844.5,1701.4,1332.1,1815.1,-1,184,0.20269,3.01816,-4.09044,5.08744
3221272,3243658,1958.9,1577.2,1920.9,2022.3,1602.9,1967.2,2014.1,1588.9,1983.8,-1,184,1.5743,1.75656,-3.37209,4.1152
3224291,3246711,1951.7,1086.1,1739.4,2035.8,1119.9,1765.6,2030.2,1118.7,1784.6,-1,184,0.9375,0.29526,-4.96496,5.06132
3224439,3246848,1669.9,635.3,1838.9,1746.5,665.6,1815.9,1746.1,657.0,1796.5,-1,184,0.1268,-0.70783,-4.36345,4.4223
3225390,3247738,1637.6,1454.0,2617.3,1637.6,1454.0,2617.3,1597.7,1580.1,2633.3,-1,184,1.36238,1.57273,2.06284,2.93
3230297,3252185,1263.6,943.4,3047.6,1263.7,943.4,3047.7,1275.2,946.8,3034.5,10,184,2.86858,0.13277,2.52908,3.82657
3230920,3253002,1475.2,851.1,3034.0,1475.4,851.2,3034.2,1458.9,844.9,3051.1,5,184,3.89205,-0.00753,1.11768,4.04936
3229901,3252368,1403.7,829.2,3048.1,1403.9,829.3,3048.3,1393.3,825.7,3056.2,5,184,3.85922,0.92346,1.36782,4.1973
3229599,3252010,1399.2,780.1,3044.4,1399.4,780.2,3044.6,1391.1,779.7,3048.1,5,184,3.06486,-1.47726,1.04157,3.55817
3229560,3252055,1356.0,771.7,3043.7,1356.2,771.7,3043.9,1354.0,772.1,3042.4,4,184,3.09118,-2.27282,1.77867,4.22904
3228851,3251205,1222.7,691.9,2982.4,1222.5,691.8,2982.0,1242.9,704.5,2966.6,4,184,1.52164,-1.22522,2.38373,3.082
3228927,3251195,1199.6,713.0,2991.7,1199.3,712.9,2991.3,1221.3,727.8,2974.7,4,184,1.96803,-1.87079,2.17477,3.47888
3216663,3238897,1444.7,1142.7,2095.0,1494.0,1162.1,2067.9,1463.5,1185.4,2012.5,-1,184,0.32668,-0.16849,-3.79444,3.81221
3216878,3239169,1526.3,1100.6,2048.4,1580.2,1121.9,2028.4,1569.1,1133.7,1992.2,-1,184,-1.04837,2.15236,-3.4062,4.1634
3229090,3237654,1310.6,527.5,2934.3,1313.9,528.8,2940.0,1317.4,535.4,2934.6,-1,184,0.77476,-0.57397,4.14852,4.2591
3223950,3246396,1780.4,815.3,1793.5,1860.6,847.2,1789.9,1863.3,844.4,1770.4,-1,184,0.74028,-1.06503,-4.59404,4.77363
3218507,3240522,1165.7,1398.9,2674.1,1174.7,1402.8,2703.3,1127.4,1429.4,2709.4,-1,184,0.72698,1.69524,3.83705,4.25738
3218907,3241298,1604.3,1273.6,1858.5,1677.2,1302.6,1855.2,1672.3,1317.8,1819.4,-1,184,0.61731,2.72065,-4.08106,4.94348
3219141,3241534,1838.7,1350.9,1842.1,1911.8,1380.3,1866.8,1916.6,1393.3,1844.3,-1,184,0.18785,2.71219,-3.78384,4.65926
3224710,3243038,1959.8,1308.5,1746.4,2042.5,1341.8,1782.7,2025.5,1322.8,1828.6,-1,184,2.02541,1.34233,-3.61868,4.35878
3226655,3249010,1313.9,1190.3,3021.1,1314.1,1190.4,3021.3,1315.1,1190.6,3015.7,-1,184,2.9765,-0.11769,4.31125,5.24026
3229319,3251659,1277.6,820.5,3040.0,1277.6,820.5,3040.1,1285.9,825.1,3029.1,5,184,3.0623,-0.53462,2.95115,4.28635
3229561,3252056,1356.8,772.9,3042.0,1357.0,773.0,3042.2,1354.9,773.4,3040.8,4,184,3.1318,-2.26638,1.78564,4.2583
3229558,3251776,1349.7,757.5,3044.4,1349.8,757.6,3044.6,1348.1,759.0,3042.7,-1,184,3.21546,-1.90127,2.35712,4.41701
3229567,3252060,1357.9,779.9,3030.9,1358.0,779.9,3031.1,1356.3,780.3,3029.0,4,184,2.58596,-1.65061,1.76495,3.53931
3230449,3252772,1433.9,780.2,3052.3,1434.1,780.3,3052.5,1422.0,775.5,3060.7,-1,184,2.89072,-1.10624,1.60838,3.48812
3230067,3252045,1344.4,731.1,3028.9,1344.5,731.1,3028.9,1343.6,734.5,3026.8,4,184,2.92712,-1.01794,1.61532,3.49478
3229132,3251322,1242.4,754.2,3012.4,1242.3,754.1,3012.2,1258.5,762.4,2997.1,5,184,1.5475,-0.66329,3.04984,3.48371
3228820,3251158,1200.6,647.7,2963.5,1204.8,649.4,2970.7,1226.3,664.4,2954.9,-1,184,0.09164,-1.06004,2.51503,2.73083
3217061,3239322,1812.5,864.0,2021.7,1868.4,886.2,2022.1,1873.5,880.1,1995.1,-1,184,0.07998,-0.011,-4.03723,4.03804
3217062,3239323,1808.7,837.6,2032.8,1863.6,859.4,2031.6,1867.9,852.9,2009.8,-1,184,0.07754,-0.01057,-4.03429,4.03505
3217783,3240049,1620.5,735.1,2170.1,1664.7,752.5,2142.6,1650.1,713.6,2083.5,-1,184,0.17452,-1.37604,-0.09663,1.39042
3217088,3239356,1896.9,889.3,2004.7,1954.0,912.2,2015.2,1963.4,906.9,1984.1,-1,184,0.65235,0.68737,-4.15872,4.26532
3221362,3243742,1788.0,547.2,1993.9,1848.0,570.9,1978.7,1851.8,554.5,1956.5,-1,184,0.07534,-1.30377,-3.53016,3.76397
3227671,3250031,1093.6,621.4,2855.0,1111.6,629.0,2901.0,1136.7,644.3,2886.8,6,184,1.29671,-1.78525,2.32403,3.20464
3227690,3250072,1120.7,632.9,2894.2,1135.3,639.0,2927.0,1160.6,655.5,2911.7,6,184,0.59373,-1.52863,1.59752,2.28939
3220009,3242397,1544.0,1230.4,1852.3,1618.1,1259.8,1840.9,1612.6,1270.2,1812.6,-1,184,-0.02235,2.358,-4.15418,4.7768
3220461,3242829,1781.4,1040.4,1795.3,1860.7,1072.0,1801.3,1864.9,1077.1,1770.0,-1,184,0.37216,-0.10295,-4.41099,4.42786
3219493,3241904,1843.4,1054.9,1768.3,1925.2,1087.6,1781.6,1930.9,1092.4,1756.7,-1,184,0.20583,0.51632,-4.73658,4.76908
3232822,3241929,1919.2,1097.9,1938.3,1982.5,1123.4,1960.3,1989.8,1127.9,1935.2,-1,184,0.92411,1.29557,-5.31849,5.55147
3225231,3247570,1945.9,1570.7,2003.7,2000.7,1593.0,2047.9,2006.1,1604.5,2038.9,-1,184,-0.41165,3.62032,-3.4497,5.01763
3220989,3243393,1712.1,678.0,1831.3,1789.1,708.5,1814.6,1789.8,703.7,1798.9,-1,184,-0.55518,-1.75772,-4.4625,4.82822
3231705,3253907,1600.9,1042.5,3002.7,1601.1,1042.6,3002.8,1578.6,1044.0,3043.0,-1,184,3.09828,0.30027,1.43373,3.42711
3226829,3249189,1346.6,1028.3,3061.5,1346.8,1028.4,3061.6,1347.9,1029.1,3056.7,-1,184,2.80973,-1.04157,1.92157,3.55976
3227002,3249342,1224.6,1014.8,3018.5,1224.7,1014.8,3018.6,1243.2,1015.2,3001.3,10,184,2.67309,-0.37925,2.55222,3.71525
3225529,3247852,1790.1,1556.8,2464.5,1797.4,1559.9,2488.7,1800.7,1694.6,2469.6,-1,184,1.02585,2.5875,-0.40918,2.81335
3229722,3252177,1252.3,941.5,3032.5,1252.3,941.5,3032.6,1265.7,943.0,3018.8,-1,184,2.09868,0.41963,2.38035,3.20103
3230299,3252680,1272.3,930.4,3036.1,1272.4,930.5,3036.3,1282.0,932.4,3024.7,10,184,2.23924,-0.44824,1.90586,2.97446
3232095,3254243,1765.6,1052.1,2919.7,1765.7,1052.2,2919.7,1754.7,1058.6,3012.0,-1,184,2.52365,-0.03077,1.35728,2.86565
3228929,3251171,1176.1,703.4,2976.5,1179.0,704.6,2981.4,1202.8,720.9,2964.2,-1,184,1.47662,-1.27041,2.0563,2.83244
3231812,3254013,1658.6,840.8,3008.7,1658.8,840.9,3008.8,1640.8,822.9,3046.8,-1,184,2.32478,-1.62394,-0.17138,2.84098
3214345,3236494,1688.9,812.4,2015.2,1746.3,835.1,2000.5,1743.5,827.8,1975.8,-1,184,0.26694,0.0185,-4.85237,4.85975
3216868,3238902,1462.0,1144.1,2112.3,1509.4,1162.8,2087.0,1481.1,1186.5,2035.0,-1,184,-0.06242,-0.23076,-3.49934,3.5075
3217480,3239403,1555.3,982.6,1917.6,1623.2,1009.5,1896.6,1616.5,1008.3,1863.2,-1,184,0.2948,0.72643,-4.3349,4.40522
3228823,3250340,1242.2,655.6,2965.5,1243.1,655.9,2967.1,1259.8,667.6,2952.7,4,184,0.82355,0.08149,2.26954,2.41571
3217897,3240198,1727.7,910.0,1790.1,1808.3,942.0,1785.0,1809.2,941.5,1763.9,-1,184,0.33039,0.13581,-4.93945,4.95235
3219579,3242026,1946.6,945.2,1747.8,2030.3,978.7,1767.5,2026.8,980.2,1776.4,-1,184,0.91515,0.04131,-4.24369,4.34144
3218798,3241159,1525.3,861.4,1750.7,1611.3,895.4,1722.5,1607.1,894.2,1706.1,-1,184,1.04383,0.164,-4.71488,4.83182
3217998,3240298,1194.6,1192.8,1943.9,1287.9,1229.3,1876.4,1251.2,1244.8,1824.5,-1,184,-1.16994,2.08874,-1.57844,2.86759
3219110,3241526,1845.1,1358.4,1845.2,1917.8,1387.6,1870.9,1922.7,1399.8,1849.3,-1,184,0.9412,2.79262,-4.4882,5.36922
3225586,3247921,1675.9,1593.4,2377.8,1692.7,1600.2,2392.0,1678.7,1700.5,2360.1,-1,184,2.0236,2.72141,-0.37964,3.4125
3225386,3247753,1641.8,1482.4,2610.0,1641.8,1482.4,2610.0,1603.6,1604.0,2624.1,-1,184,1.79373,1.89962,1.26488,2.90275
3225189,3243659,1983.9,1480.6,1987.4,2040.5,1503.6,2031.9,2039.7,1506.6,2030.3,-1,184,0.54635,1.76846,-2.56092,3.15979
3221271,3243614,1977.3,1563.4,1904.2,2042.4,1589.8,1951.9,2028.2,1563.5,1981.8,-1,184,1.50663,2.49799,-2.5659,3.88506
3223186,3245649,1398.5,1444.9,2733.7,1398.6,1444.9,2733.8,1355.0,1488.4,2749.3,-1,184,1.05808,1.78101,1.31508,2.45377
3225833,3248152,1245.5,1232.0,2944.9,1245.6,1232.1,2945.0,1246.3,1231.8,2940.8,-1,184,2.14181,1.03512,3.90553,4.57296
3226228,3248414,1542.5,1138.6,2988.6,1542.6,1138.6,2988.7,1519.1,1146.0,3018.1,-1,184,2.59707,1.00093,1.38591,3.10924
3226040,3248359,1618.6,1159.1,2941.1,1618.8,1159.2,2941.2,1589.3,1179.6,2994.8,-1,184,2.10979,1.62499,1.0699,2.86993
3231430,3253637,1175.9,1031.2,2986.6,1175.8,1031.2,2986.5,1200.4,1031.5,2967.5,10,184,1.22625,-0.10117,3.59365,3.79846
3230903,3252875,1485.3,967.5,3047.0,1485.5,967.6,3047.1,1464.1,965.4,3069.1,-1,184,3.84145,-0.64186,1.60218,4.21138
3229719,3252174,1258.4,952.5,3058.8,1258.6,952.6,3058.9,1270.9,955.5,3044.6,-1,184,3.10049,0.12218,2.84896,4.21243
3230831,3253108,1539.0,882.5,3039.8,1539.2,882.6,3039.9,1518.4,874.4,3065.1,-1,184,2.47692,-1.08734,-0.14923,2.70919
3229161,3251384,1268.0,747.8,3020.4,1267.9,747.8,3020.3,1280.4,756.9,3008.6,5,184,1.85052,-0.79122,1.91446,2.7777
3228853,3251189,1215.5,699.2,2977.9,1215.6,699.2,2978.1,1236.6,712.8,2962.9,4,184,2.3337,-1.33104,1.86872,3.2726
3228855,3251191,1216.1,702.4,2975.0,1216.4,702.5,2975.5,1237.5,716.0,2960.0,4,184,2.36505,-1.32401,1.87368,3.29502
3228930,3251197,1202.6,713.2,2981.7,1202.8,713.3,2982.0,1224.8,727.9,2965.9,-1,184,1.87681,-0.98654,2.73564,3.46113
3228925,3251193,1203.8,717.7,2979.0,1204.1,717.8,2979.5,1226.8,731.3,2963.0,4,184,1.67631,-1.13506,2.34688,3.09939
3228928,3251196,1203.0,713.6,2988.3,1202.7,713.5,2987.9,1224.7,726.9,2971.4,4,184,2.08253,-1.38589,2.52411,3.5537
3228609,3250948,951.6,851.3,2852.6,971.3,859.6,2905.7,1008.6,868.8,2888.9,-1,184,2.10329,-0.41372,2.396,3.21493
3217177,3239360,1968.5,866.4,2040.7,2021.5,887.6,2057.5,2030.9,882.5,2036.0,-1,184,0.46477,0.70828,-3.82531,3.91799
3218747,3239900,1573.0,919.9,1927.8,1639.9,946.4,1906.0,1633.4,944.1,1874.3,0,184,0.73068,0.3682,-5.15116,5.21573
3228849,3251170,1203.0,696.6,2972.3,1204.7,697.3,2975.2,1226.9,712.0,2959.1,4,184,1.09089,-1.65117,1.8745,2.72583
3219596,3241854,1778.4,1027.0,1801.6,1857.1,1058.4,1806.7,1861.2,1063.0,1777.6,-1,184,0.26401,-0.2688,-5.04549,5.05954
3219858,3242287,1958.6,878.0,1808.3,2036.1,909.0,1826.0,2034.9,911.0,1833.3,-1,184,0.56777,-0.57276,-4.07569,4.15472
3219189,3241594,1761.6,1459.3,1894.1,1829.3,1486.5,1914.9,1833.0,1512.7,1881.4,-1,184,1.47391,3.06469,-3.46733,4.85666
3217657,3239910,1667.4,1104.8,1815.9,1745.0,1135.7,1812.4,1743.6,1142.1,1781.3,-1,184,0.92372,1.38938,-4.90227,5.1784
3224246,3246672,1665.8,833.7,1801.2,1745.9,865.4,1786.3,1746.1,864.2,1778.3,-1,184,0.66829,-0.24933,-4.88806,4.93983
3223905,3243651,1913.1,1426.7,1774.5,1992.6,1458.8,1810.7,1980.5,1438.2,1847.9,-1,184,1.81011,1.36621,-3.55083,4.21324
3226836,3249190,1338.7,1037.6,3066.0,1338.9,1037.7,3066.2,1340.9,1038.8,3058.9,10,184,2.37302,-0.48613,2.10102,3.20652
3230549,3252832,1476.3,960.5,3055.0,1476.5,960.6,3055.2,1456.8,957.9,3075.1,10,184,2.8763,0.10787,2.28658,3.67603
3230274,3252183,1237.3,970.6,3038.7,1237.4,970.7,3038.8,1253.0,971.6,3023.6,-1,184,1.4536,-0.50005,3.25637,3.60096
3230216,3252621,1109.8,992.4,2956.3,1111.3,993.0,2958.8,1142.3,994.4,2939.6,-1,184,1.22554,-0.77958,3.38319,3.6818
3228674,3251042,1109.3,957.6,2951.8,1112.3,958.8,2957.0,1144.1,962.7,2936.6,10,184,2.34235,-0.58742,3.85408,4.54814
3225681,3248009,1860.7,1547.1,2511.5,1862.7,1548.1,2542.4,1889.0,1694.8,2533.7,-1,184,1.16864,2.50194,-0.44159,2.79651
3230730,3253119,1464.2,897.4,3068.8,1464.4,897.5,3069.0,1444.7,891.1,3086.7,-1,184,2.27548,0.62456,1.3688,2.72791
3229477,3251688,1327.1,777.3,3052.4,1327.3,777.4,3052.5,1327.7,781.2,3048.0,-1,184,1.30347,-0.98018,2.18821,2.72911
3229540,3252038,1333.2,718.4,3012.2,1333.2,718.4,3012.2,1335.5,723.5,3007.4,4,184,2.26316,-1.08002,1.37236,2.85863
3230066,3252481,1345.3,736.5,3037.2,1345.4,736.5,3037.3,1344.4,739.6,3034.0,4,184,3.29577,-2.07053,1.78809,4.28327
3230093,3252513,1054.3,773.2,2940.6,1066.0,778.1,2964.4,1101.1,791.2,2943.9,6,184,2.0373,-0.00882,1.99256,2.84973
3230427,3252543,1397.7,725.3,3027.8,1397.8,725.4,3027.9,1391.9,724.6,3030.2,4,184,2.86766,-1.45323,2.02487,3.7994
3217404,3239624,1572.5,1243.1,1856.4,1645.9,1272.3,1848.5,1640.9,1284.5,1817.2,-1,184,0.02298,2.56452,-3.80009,4.58454
3220052,3242423,1777.9,1179.1,1834.8,1852.7,1209.0,1845.9,1857.7,1221.4,1804.2,-1,184,1.50763,1.62488,-4.99353,5.46338
3220598,3242961,1842.7,1215.3,1803.3,1920.3,1246.3,1823.0,1927.3,1257.3,1797.2,-1,184,0.28921,1.28705,-4.97675,5.14861
3221319,3243703,1784.8,588.7,1928.3,1851.6,615.1,1914.9,1853.9,603.7,1894.7,-1,184,0.51538,-1.01548,-4.26368,4.41314
3221318,3243702,1779.9,590.6,1928.0,1846.7,617.1,1914.2,1849.1,605.4,1894.2,-1,184,0.57424,-0.78353,-4.24224,4.35204
3221247,3243645,1870.8,1479.8,1866.6,1940.7,1508.0,1899.9,1941.5,1510.4,1898.8,-1,184,1.78665,2.75763,-3.29065,4.65027
3225220,3247147,1959.3,1479.8,1762.8,2039.7,1512.2,1806.1,2012.2,1467.3,1875.4,-1,184,1.48325,1.21734,-2.74598,3.34998
3227425,3249772,1593.2,738.6,1770.9,1677.1,771.8,1744.6,1674.1,768.8,1730.5,-1,184,0.80265,-1.0927,-4.30767,4.516
3231458,3252731,1186.5,1011.7,3003.6,1186.4,1011.7,3003.6,1208.9,1012.9,2985.1,10,184,2.09197,-0.28673,2.99059,3.6609
3226608,3248976,1418.7,1163.7,3011.3,1418.9,1163.8,3011.5,1410.4,1165.2,3014.2,-1,184,2.84134,0.34857,2.20479,3.61329
3230265,3252667,1205.6,968.0,3016.5,1205.6,967.9,3016.5,1224.1,970.2,2999.2,10,184,3.06016,-0.23819,2.34222,3.861
3225994,3248310,1830.1,1485.3,2654.7,1830.1,1485.3,2654.6,1849.9,1664.4,2682.4,-1,184,1.72524,2.18023,0.06516,2.78102
3230045,3252456,1340.7,912.3,3053.4,1340.9,912.4,3053.6,1341.3,913.6,3050.9,10,184,3.04256,0.51617,1.36675,3.37515
3227056,3249411,1317.7,954.7,3057.4,1317.9,954.8,3057.6,1320.4,955.7,3049.3,10,184,3.36706,-0.31308,1.67701,3.77458
